"id","link","title","published_at","thumbnail_medium","thumbnail_default","thumbnail_high"
"8clUIe6zytA","https://www.youtube.com/watch?v=8clUIe6zytA","A IMPORT?NCIA DE KEN PARKER de Giancarlo Berardi e Ivo Milazzo","2021-08-17T17:49:39Z","https://i.ytimg.com/vi/8clUIe6zytA/mqdefault.jpg","https://i.ytimg.com/vi/8clUIe6zytA/default.jpg","https://i.ytimg.com/vi/8clUIe6zytA/hqdefault.jpg"
"7JLTI-IV91E","https://www.youtube.com/watch?v=7JLTI-IV91E","A LENDA DE KAMUI! Conhe?a o influente mang? de Sanpei Shirato","2021-08-15T19:07:27Z","https://i.ytimg.com/vi/7JLTI-IV91E/mqdefault.jpg","https://i.ytimg.com/vi/7JLTI-IV91E/default.jpg","https://i.ytimg.com/vi/7JLTI-IV91E/hqdefault.jpg"
"lmGCefowi1I","https://www.youtube.com/watch?v=lmGCefowi1I","Editando quadrinhos com DANIEL LOPES","2021-08-14T17:55:50Z","https://i.ytimg.com/vi/lmGCefowi1I/mqdefault.jpg","https://i.ytimg.com/vi/lmGCefowi1I/default.jpg","https://i.ytimg.com/vi/lmGCefowi1I/hqdefault.jpg"
"GYcV4tWXt6s","https://www.youtube.com/watch?v=GYcV4tWXt6s","ROBIN BISSEXUAL e A BATGIRL do ESQUADR?O SUICIDA","2021-08-13T17:01:23Z","https://i.ytimg.com/vi/GYcV4tWXt6s/mqdefault.jpg","https://i.ytimg.com/vi/GYcV4tWXt6s/default.jpg","https://i.ytimg.com/vi/GYcV4tWXt6s/hqdefault.jpg"
"GV2HnohxqFA","https://www.youtube.com/watch?v=GV2HnohxqFA","A Dan?a da Morte no BLUES de Robert Crumb","2021-08-11T16:40:39Z","https://i.ytimg.com/vi/GV2HnohxqFA/mqdefault.jpg","https://i.ytimg.com/vi/GV2HnohxqFA/default.jpg","https://i.ytimg.com/vi/GV2HnohxqFA/hqdefault.jpg"
"HdC3tUO0lcc","https://www.youtube.com/watch?v=HdC3tUO0lcc","ROBIN ? BISSEXUAL","2021-08-10T22:58:05Z","https://i.ytimg.com/vi/HdC3tUO0lcc/mqdefault.jpg","https://i.ytimg.com/vi/HdC3tUO0lcc/default.jpg","https://i.ytimg.com/vi/HdC3tUO0lcc/hqdefault.jpg"
"BDTsU6WcEIM","https://www.youtube.com/watch?v=BDTsU6WcEIM","ESQUADR?O SUICIDA ? ANTIAMERICANO? Cr?tica do filme de James Gunn (2021)","2021-08-09T17:08:06Z","https://i.ytimg.com/vi/BDTsU6WcEIM/mqdefault.jpg","https://i.ytimg.com/vi/BDTsU6WcEIM/default.jpg","https://i.ytimg.com/vi/BDTsU6WcEIM/hqdefault.jpg"
"wPzRzq7OjUM","https://www.youtube.com/watch?v=wPzRzq7OjUM","Qual ? o melhor trabalho de Alan Moore? Kurt Busiek ? superior? com RAPHA RANIERI","2021-08-08T16:03:23Z","https://i.ytimg.com/vi/wPzRzq7OjUM/mqdefault.jpg","https://i.ytimg.com/vi/wPzRzq7OjUM/default.jpg","https://i.ytimg.com/vi/wPzRzq7OjUM/hqdefault.jpg"
"v1rzW3AsLSc","https://www.youtube.com/watch?v=v1rzW3AsLSc","EMOCIONANTE E DESCONFORT?VEL! Conhe?a CASTELO DE AREIA!","2021-08-06T17:04:42Z","https://i.ytimg.com/vi/v1rzW3AsLSc/mqdefault.jpg","https://i.ytimg.com/vi/v1rzW3AsLSc/default.jpg","https://i.ytimg.com/vi/v1rzW3AsLSc/hqdefault.jpg"
"kZxtm43pPbM","https://www.youtube.com/watch?v=kZxtm43pPbM","5 VANTAGENS DAORA da privatiza??o dos CORREIOS","2021-08-06T00:02:18Z","https://i.ytimg.com/vi/kZxtm43pPbM/mqdefault.jpg","https://i.ytimg.com/vi/kZxtm43pPbM/default.jpg","https://i.ytimg.com/vi/kZxtm43pPbM/hqdefault.jpg"
"bYjUNFTzUME","https://www.youtube.com/watch?v=bYjUNFTzUME","O Her?i Tr?gico Moderno I Dicas de Storytelling","2021-08-04T14:21:17Z","https://i.ytimg.com/vi/bYjUNFTzUME/mqdefault.jpg","https://i.ytimg.com/vi/bYjUNFTzUME/default.jpg","https://i.ytimg.com/vi/bYjUNFTzUME/hqdefault.jpg"
"NsrNZUmDuTI","https://www.youtube.com/watch?v=NsrNZUmDuTI","Quadrinhos Digitais com ALEXANDRA PRESSER","2021-08-04T13:27:16Z","https://i.ytimg.com/vi/NsrNZUmDuTI/mqdefault.jpg","https://i.ytimg.com/vi/NsrNZUmDuTI/default.jpg","https://i.ytimg.com/vi/NsrNZUmDuTI/hqdefault.jpg"
"chfKtEb-u2o","https://www.youtube.com/watch?v=chfKtEb-u2o","SERGIO TOPPI e o hero?smo moderno em F?BULAS DO VELHO MUNDO","2021-08-03T16:09:16Z","https://i.ytimg.com/vi/chfKtEb-u2o/mqdefault.jpg","https://i.ytimg.com/vi/chfKtEb-u2o/default.jpg","https://i.ytimg.com/vi/chfKtEb-u2o/hqdefault.jpg"
"Ri78MdNyDbk","https://www.youtube.com/watch?v=Ri78MdNyDbk","LAN?AMENTO! Campanha STORM, de Don Lawrence","2021-08-01T23:59:47Z","https://i.ytimg.com/vi/Ri78MdNyDbk/mqdefault.jpg","https://i.ytimg.com/vi/Ri78MdNyDbk/default.jpg","https://i.ytimg.com/vi/Ri78MdNyDbk/hqdefault.jpg"
"H4ubdXY9gB8","https://www.youtube.com/watch?v=H4ubdXY9gB8","Como N?O conservar sua cole??o de gibis!","2021-08-01T17:02:09Z","https://i.ytimg.com/vi/H4ubdXY9gB8/mqdefault.jpg","https://i.ytimg.com/vi/H4ubdXY9gB8/default.jpg","https://i.ytimg.com/vi/H4ubdXY9gB8/hqdefault.jpg"
"BsQMkbvyWH8","https://www.youtube.com/watch?v=BsQMkbvyWH8","Destruindo Watchmen de Alan Moore com ANDREI BRESSAN e QUADRINHEIROS","2021-07-31T16:45:10Z","https://i.ytimg.com/vi/BsQMkbvyWH8/mqdefault.jpg","https://i.ytimg.com/vi/BsQMkbvyWH8/default.jpg","https://i.ytimg.com/vi/BsQMkbvyWH8/hqdefault.jpg"
"MwcNa0BJnxA","https://www.youtube.com/watch?v=MwcNa0BJnxA","Scarlett Johansson ou Disney?","2021-07-31T15:59:18Z","https://i.ytimg.com/vi/MwcNa0BJnxA/mqdefault.jpg","https://i.ytimg.com/vi/MwcNa0BJnxA/default.jpg","https://i.ytimg.com/vi/MwcNa0BJnxA/hqdefault.jpg"
"ipfdV07UJWc","https://www.youtube.com/watch?v=ipfdV07UJWc","TOP 5 DO QUADRINHO BRASILEIRO / julho 21","2021-07-30T16:43:59Z","https://i.ytimg.com/vi/ipfdV07UJWc/mqdefault.jpg","https://i.ytimg.com/vi/ipfdV07UJWc/default.jpg","https://i.ytimg.com/vi/ipfdV07UJWc/hqdefault.jpg"
"nWzRVelNspc","https://www.youtube.com/watch?v=nWzRVelNspc","A CAT?STROFE do clima por Jiro Taniguchi em AS CR?NICAS DA ERA DO GELO","2021-07-28T15:31:36Z","https://i.ytimg.com/vi/nWzRVelNspc/mqdefault.jpg","https://i.ytimg.com/vi/nWzRVelNspc/default.jpg","https://i.ytimg.com/vi/nWzRVelNspc/hqdefault.jpg"
"uCf3R5RRUcM","https://www.youtube.com/watch?v=uCf3R5RRUcM","? MUITA FRESCURA! Cr?tica de MESTRES DO UNIVERSO da Netflix - primeira temporada parte 1","2021-07-26T16:21:45Z","https://i.ytimg.com/vi/uCf3R5RRUcM/mqdefault.jpg","https://i.ytimg.com/vi/uCf3R5RRUcM/default.jpg","https://i.ytimg.com/vi/uCf3R5RRUcM/hqdefault.jpg"
"5wwnnrJL-T4","https://www.youtube.com/watch?v=5wwnnrJL-T4","? certo ou errado INCENDIAR a est?tua de BORBA GATO?","2021-07-25T17:53:48Z","https://i.ytimg.com/vi/5wwnnrJL-T4/mqdefault.jpg","https://i.ytimg.com/vi/5wwnnrJL-T4/default.jpg","https://i.ytimg.com/vi/5wwnnrJL-T4/hqdefault.jpg"
"ikOSK1lUgcU","https://www.youtube.com/watch?v=ikOSK1lUgcU","Preacher, Monstro do P?ntano e Sandman com DANIEL LOPES","2021-07-24T17:47:13Z","https://i.ytimg.com/vi/ikOSK1lUgcU/mqdefault.jpg","https://i.ytimg.com/vi/ikOSK1lUgcU/default.jpg","https://i.ytimg.com/vi/ikOSK1lUgcU/hqdefault.jpg"
"iOkuKUuiok4","https://www.youtube.com/watch?v=iOkuKUuiok4","A S?TIRA absurda de Ersin Karabulut em CONTOS ORDIN?RIOS DE UMA SOCIEDADE RESIGNADA","2021-07-22T15:32:11Z","https://i.ytimg.com/vi/iOkuKUuiok4/mqdefault.jpg","https://i.ytimg.com/vi/iOkuKUuiok4/default.jpg","https://i.ytimg.com/vi/iOkuKUuiok4/hqdefault.jpg"
"WQS66UrwxOk","https://www.youtube.com/watch?v=WQS66UrwxOk","A TRAG?DIA comunista em A CA?ADA de Pierre Christin e Enki Bilal","2021-07-20T17:45:09Z","https://i.ytimg.com/vi/WQS66UrwxOk/mqdefault.jpg","https://i.ytimg.com/vi/WQS66UrwxOk/default.jpg","https://i.ytimg.com/vi/WQS66UrwxOk/hqdefault.jpg"
"AlrqT-xyspc","https://www.youtube.com/watch?v=AlrqT-xyspc","PRECONCEITO COM QUADRINHOS? A Universidade N?O gosta de gibis","2021-07-18T18:15:06Z","https://i.ytimg.com/vi/AlrqT-xyspc/mqdefault.jpg","https://i.ytimg.com/vi/AlrqT-xyspc/default.jpg","https://i.ytimg.com/vi/AlrqT-xyspc/hqdefault.jpg"
"uL_x-mxwPDQ","https://www.youtube.com/watch?v=uL_x-mxwPDQ","O rosto de CONAN que Frank Frazetta inventou","2021-07-16T16:46:43Z","https://i.ytimg.com/vi/uL_x-mxwPDQ/mqdefault.jpg","https://i.ytimg.com/vi/uL_x-mxwPDQ/default.jpg","https://i.ytimg.com/vi/uL_x-mxwPDQ/hqdefault.jpg"
"-hogf3KAxEs","https://www.youtube.com/watch?v=-hogf3KAxEs","Quadrinhos Africanos com M?RCIO RODRIGUES","2021-07-16T13:34:20Z","https://i.ytimg.com/vi/-hogf3KAxEs/mqdefault.jpg","https://i.ytimg.com/vi/-hogf3KAxEs/default.jpg","https://i.ytimg.com/vi/-hogf3KAxEs/hqdefault.jpg"
"dH1AXBNqRHw","https://www.youtube.com/watch?v=dH1AXBNqRHw","O QUE ? ERO-GURO? O repugnante mang? de Suehiro Maruo","2021-07-13T14:30:04Z","https://i.ytimg.com/vi/dH1AXBNqRHw/mqdefault.jpg","https://i.ytimg.com/vi/dH1AXBNqRHw/default.jpg","https://i.ytimg.com/vi/dH1AXBNqRHw/hqdefault.jpg"
"0jGFLgBe-i0","https://www.youtube.com/watch?v=0jGFLgBe-i0","POR QUE OS QUADRINHOS EST?O CAROS? 3 FATORES para o aumento dos pre?os","2021-07-11T20:08:55Z","https://i.ytimg.com/vi/0jGFLgBe-i0/mqdefault.jpg","https://i.ytimg.com/vi/0jGFLgBe-i0/default.jpg","https://i.ytimg.com/vi/0jGFLgBe-i0/hqdefault.jpg"
"iEJ1y98N7Pk","https://www.youtube.com/watch?v=iEJ1y98N7Pk","O MELHOR LIVRO sobre quadrinhos americanos?","2021-07-09T14:30:05Z","https://i.ytimg.com/vi/iEJ1y98N7Pk/mqdefault.jpg","https://i.ytimg.com/vi/iEJ1y98N7Pk/default.jpg","https://i.ytimg.com/vi/iEJ1y98N7Pk/hqdefault.jpg"
"kVPhT-aTQZ8","https://www.youtube.com/watch?v=kVPhT-aTQZ8","As fotografias de INIO ASANO em WHAT A WONDERFUL WORLD","2021-07-08T19:56:09Z","https://i.ytimg.com/vi/kVPhT-aTQZ8/mqdefault.jpg","https://i.ytimg.com/vi/kVPhT-aTQZ8/default.jpg","https://i.ytimg.com/vi/kVPhT-aTQZ8/hqdefault.jpg"
"S1Nde7cQUZg","https://www.youtube.com/watch?v=S1Nde7cQUZg","Quadrinhos e Jornalismo com CAROL ITO","2021-07-07T01:30:50Z","https://i.ytimg.com/vi/S1Nde7cQUZg/mqdefault.jpg","https://i.ytimg.com/vi/S1Nde7cQUZg/default.jpg","https://i.ytimg.com/vi/S1Nde7cQUZg/hqdefault.jpg"
"V3Eay9yL15U","https://www.youtube.com/watch?v=V3Eay9yL15U","POR QUE ACREDITAMOS NO SUPERMAN? Richard Donner e a verossimilhan?a","2021-07-06T16:43:08Z","https://i.ytimg.com/vi/V3Eay9yL15U/mqdefault.jpg","https://i.ytimg.com/vi/V3Eay9yL15U/default.jpg","https://i.ytimg.com/vi/V3Eay9yL15U/hqdefault.jpg"
"udiZOfABMcQ","https://www.youtube.com/watch?v=udiZOfABMcQ","KANG e o negacionismo hist?rico","2021-07-04T16:02:10Z","https://i.ytimg.com/vi/udiZOfABMcQ/mqdefault.jpg","https://i.ytimg.com/vi/udiZOfABMcQ/default.jpg","https://i.ytimg.com/vi/udiZOfABMcQ/hqdefault.jpg"
"ak9eyegjDdk","https://www.youtube.com/watch?v=ak9eyegjDdk","Os crimes de TORPEDO de Enrique S?nchez Abul? e Jordi Bernet","2021-07-02T20:35:49Z","https://i.ytimg.com/vi/ak9eyegjDdk/mqdefault.jpg","https://i.ytimg.com/vi/ak9eyegjDdk/default.jpg","https://i.ytimg.com/vi/ak9eyegjDdk/hqdefault.jpg"
"d_YBkQs0vlc","https://www.youtube.com/watch?v=d_YBkQs0vlc","VIREI CANAL DE UNBOXING!!!","2021-06-30T20:56:14Z","https://i.ytimg.com/vi/d_YBkQs0vlc/mqdefault.jpg","https://i.ytimg.com/vi/d_YBkQs0vlc/default.jpg","https://i.ytimg.com/vi/d_YBkQs0vlc/hqdefault.jpg"
"7DecjPc0tp4","https://www.youtube.com/watch?v=7DecjPc0tp4","A hist?ria sem sa?da de VIAJANTE DE CINZA de Alberto Breccia e Carlos Trillo","2021-06-29T17:04:10Z","https://i.ytimg.com/vi/7DecjPc0tp4/mqdefault.jpg","https://i.ytimg.com/vi/7DecjPc0tp4/default.jpg","https://i.ytimg.com/vi/7DecjPc0tp4/hqdefault.jpg"
"9VMWdcntnfc","https://www.youtube.com/watch?v=9VMWdcntnfc","VAMOS AOS FATOS! A DIVERSIDADE est? destruindo os quadrinhos?","2021-06-27T20:04:26Z","https://i.ytimg.com/vi/9VMWdcntnfc/mqdefault.jpg","https://i.ytimg.com/vi/9VMWdcntnfc/default.jpg","https://i.ytimg.com/vi/9VMWdcntnfc/hqdefault.jpg"
"mL6pG09EVUw","https://www.youtube.com/watch?v=mL6pG09EVUw","TOP 5 DO QUADRINHO BRASILEIRO / junho 21","2021-06-25T15:11:24Z","https://i.ytimg.com/vi/mL6pG09EVUw/mqdefault.jpg","https://i.ytimg.com/vi/mL6pG09EVUw/default.jpg","https://i.ytimg.com/vi/mL6pG09EVUw/hqdefault.jpg"
"WCytW5PtoUU","https://www.youtube.com/watch?v=WCytW5PtoUU","A melhor hist?ria de HULK? Conhe?a O ?LTIMO TIT?","2021-06-24T17:03:00Z","https://i.ytimg.com/vi/WCytW5PtoUU/mqdefault.jpg","https://i.ytimg.com/vi/WCytW5PtoUU/default.jpg","https://i.ytimg.com/vi/WCytW5PtoUU/hqdefault.jpg"
"Iu--TsxqAXs","https://www.youtube.com/watch?v=Iu--TsxqAXs","Mitologia japonesa em SHAMISEN de Guilherme Petreca e Tiago Minamisawa","2021-06-22T23:09:50Z","https://i.ytimg.com/vi/Iu--TsxqAXs/mqdefault.jpg","https://i.ytimg.com/vi/Iu--TsxqAXs/default.jpg","https://i.ytimg.com/vi/Iu--TsxqAXs/hqdefault.jpg"
"ms3ljjS_j7U","https://www.youtube.com/watch?v=ms3ljjS_j7U","OS LIMITES do Mercado de Quadrinhos do Brasil","2021-06-20T18:20:07Z","https://i.ytimg.com/vi/ms3ljjS_j7U/mqdefault.jpg","https://i.ytimg.com/vi/ms3ljjS_j7U/default.jpg","https://i.ytimg.com/vi/ms3ljjS_j7U/hqdefault.jpg"
"Gewf4x2rXSU","https://www.youtube.com/watch?v=Gewf4x2rXSU","Empombando com a recoloriza??o de A PIADA MORTAL e outros gibis","2021-06-18T19:31:26Z","https://i.ytimg.com/vi/Gewf4x2rXSU/mqdefault.jpg","https://i.ytimg.com/vi/Gewf4x2rXSU/default.jpg","https://i.ytimg.com/vi/Gewf4x2rXSU/hqdefault.jpg"
"tutHDZHJjg4","https://www.youtube.com/watch?v=tutHDZHJjg4","O Zen-Budismo do LOBO SOLIT?RIO","2021-06-16T19:34:39Z","https://i.ytimg.com/vi/tutHDZHJjg4/mqdefault.jpg","https://i.ytimg.com/vi/tutHDZHJjg4/default.jpg","https://i.ytimg.com/vi/tutHDZHJjg4/hqdefault.jpg"
"f3k7TZw1v9g","https://www.youtube.com/watch?v=f3k7TZw1v9g","HE-MAN na Netflix! Masculinidade fr?gil e problematiza??es chiques!","2021-06-14T16:45:41Z","https://i.ytimg.com/vi/f3k7TZw1v9g/mqdefault.jpg","https://i.ytimg.com/vi/f3k7TZw1v9g/default.jpg","https://i.ytimg.com/vi/f3k7TZw1v9g/hqdefault.jpg"
"3PGzt_dJ2Xk","https://www.youtube.com/watch?v=3PGzt_dJ2Xk","JORNALISMO EM QUADRINHOS na PALESTINA de Joe Sacco","2021-06-13T14:00:01Z","https://i.ytimg.com/vi/3PGzt_dJ2Xk/mqdefault.jpg","https://i.ytimg.com/vi/3PGzt_dJ2Xk/default.jpg","https://i.ytimg.com/vi/3PGzt_dJ2Xk/hqdefault.jpg"
"2gPhU-O40BQ","https://www.youtube.com/watch?v=2gPhU-O40BQ","A MORTE tr?gica de CONAN!","2021-06-11T14:38:38Z","https://i.ytimg.com/vi/2gPhU-O40BQ/mqdefault.jpg","https://i.ytimg.com/vi/2gPhU-O40BQ/default.jpg","https://i.ytimg.com/vi/2gPhU-O40BQ/hqdefault.jpg"
"RlRBad4GL-8","https://www.youtube.com/watch?v=RlRBad4GL-8","O HORROR C?SMICO de Salvador Sanz! NOTURNO e Lovecraft","2021-06-09T17:34:38Z","https://i.ytimg.com/vi/RlRBad4GL-8/mqdefault.jpg","https://i.ytimg.com/vi/RlRBad4GL-8/default.jpg","https://i.ytimg.com/vi/RlRBad4GL-8/hqdefault.jpg"
"1NrbPfehcLI","https://www.youtube.com/watch?v=1NrbPfehcLI","Comecei a ler BANANA FISH de Akimi Yoshida","2021-06-06T19:21:42Z","https://i.ytimg.com/vi/1NrbPfehcLI/mqdefault.jpg","https://i.ytimg.com/vi/1NrbPfehcLI/default.jpg","https://i.ytimg.com/vi/1NrbPfehcLI/hqdefault.jpg"
"amVX7m0fyfE","https://www.youtube.com/watch?v=amVX7m0fyfE","ISSO ? UMA HIST?RIA EM QUADRINHOS? O que define uma HQ?","2021-06-04T14:20:40Z","https://i.ytimg.com/vi/amVX7m0fyfE/mqdefault.jpg","https://i.ytimg.com/vi/amVX7m0fyfE/default.jpg","https://i.ytimg.com/vi/amVX7m0fyfE/hqdefault.jpg"
"kiXDstioyOs","https://www.youtube.com/watch?v=kiXDstioyOs","Conhe?a o premiado manhwa AMIGAS MALVADAS de Ancco!","2021-06-02T14:00:31Z","https://i.ytimg.com/vi/kiXDstioyOs/mqdefault.jpg","https://i.ytimg.com/vi/kiXDstioyOs/default.jpg","https://i.ytimg.com/vi/kiXDstioyOs/hqdefault.jpg"
"d5Gg7VtbAyk","https://www.youtube.com/watch?v=d5Gg7VtbAyk","O quadrinho brasileiro e seus retratos!","2021-05-31T18:24:04Z","https://i.ytimg.com/vi/d5Gg7VtbAyk/mqdefault.jpg","https://i.ytimg.com/vi/d5Gg7VtbAyk/default.jpg","https://i.ytimg.com/vi/d5Gg7VtbAyk/hqdefault.jpg"
"UEb2csVadw0","https://www.youtube.com/watch?v=UEb2csVadw0","Qual ? o problema do quadrinho (e da arte) do Brasil?","2021-05-30T16:57:10Z","https://i.ytimg.com/vi/UEb2csVadw0/mqdefault.jpg","https://i.ytimg.com/vi/UEb2csVadw0/default.jpg","https://i.ytimg.com/vi/UEb2csVadw0/hqdefault.jpg"
"ECAclqDW_Vs","https://www.youtube.com/watch?v=ECAclqDW_Vs","TIO PATINHAS doente de tanto dinheiro por Carl Barks","2021-05-28T14:00:11Z","https://i.ytimg.com/vi/ECAclqDW_Vs/mqdefault.jpg","https://i.ytimg.com/vi/ECAclqDW_Vs/default.jpg","https://i.ytimg.com/vi/ECAclqDW_Vs/hqdefault.jpg"
"qOhlhpVcNWE","https://www.youtube.com/watch?v=qOhlhpVcNWE","Conhe?a o emocionante A ADO??O de Zidrou e Arno Monin","2021-05-26T14:00:19Z","https://i.ytimg.com/vi/qOhlhpVcNWE/mqdefault.jpg","https://i.ytimg.com/vi/qOhlhpVcNWE/default.jpg","https://i.ytimg.com/vi/qOhlhpVcNWE/hqdefault.jpg"
"U2N9EcGBoX8","https://www.youtube.com/watch?v=U2N9EcGBoX8","As estranhas perspectivas de CR?NICAS AMER?NDIAS","2021-05-24T16:01:36Z","https://i.ytimg.com/vi/U2N9EcGBoX8/mqdefault.jpg","https://i.ytimg.com/vi/U2N9EcGBoX8/default.jpg","https://i.ytimg.com/vi/U2N9EcGBoX8/hqdefault.jpg"
"6IZXdT_XaRY","https://www.youtube.com/watch?v=6IZXdT_XaRY","Quando O HOMEM SEM TALENTO encontra A ABOLI??O DO TRABALHO","2021-05-23T19:11:13Z","https://i.ytimg.com/vi/6IZXdT_XaRY/mqdefault.jpg","https://i.ytimg.com/vi/6IZXdT_XaRY/default.jpg","https://i.ytimg.com/vi/6IZXdT_XaRY/hqdefault.jpg"
"7Xm7xpVXIrw","https://www.youtube.com/watch?v=7Xm7xpVXIrw","N?O existe obra completa! GIGANTOMACHIA de Kentaro Miura","2021-05-21T14:38:34Z","https://i.ytimg.com/vi/7Xm7xpVXIrw/mqdefault.jpg","https://i.ytimg.com/vi/7Xm7xpVXIrw/default.jpg","https://i.ytimg.com/vi/7Xm7xpVXIrw/hqdefault.jpg"
"ciexua46ypU","https://www.youtube.com/watch?v=ciexua46ypU","3 P?SSIMOS gibis do BATMAN que (quase) toda listinha elogia","2021-05-19T14:11:37Z","https://i.ytimg.com/vi/ciexua46ypU/mqdefault.jpg","https://i.ytimg.com/vi/ciexua46ypU/default.jpg","https://i.ytimg.com/vi/ciexua46ypU/hqdefault.jpg"
"dyo-4rdt3YI","https://www.youtube.com/watch?v=dyo-4rdt3YI","A BATALHA DOS PARATEXTOS! Quadrinhos na Sarjeta vs Comix Zone?","2021-05-17T14:00:28Z","https://i.ytimg.com/vi/dyo-4rdt3YI/mqdefault.jpg","https://i.ytimg.com/vi/dyo-4rdt3YI/default.jpg","https://i.ytimg.com/vi/dyo-4rdt3YI/hqdefault.jpg"
"NRtridSdwIE","https://www.youtube.com/watch?v=NRtridSdwIE","O inovador UM TAL DANERI de Carlos Trillo e Alberto Breccia","2021-05-16T15:00:08Z","https://i.ytimg.com/vi/NRtridSdwIE/mqdefault.jpg","https://i.ytimg.com/vi/NRtridSdwIE/default.jpg","https://i.ytimg.com/vi/NRtridSdwIE/hqdefault.jpg"
"oH85PVLl210","https://www.youtube.com/watch?v=oH85PVLl210","Para que serve um CR?TICO de quadrinhos? Anivers?rio de 2 anos do canal!","2021-05-13T14:00:15Z","https://i.ytimg.com/vi/oH85PVLl210/mqdefault.jpg","https://i.ytimg.com/vi/oH85PVLl210/default.jpg","https://i.ytimg.com/vi/oH85PVLl210/hqdefault.jpg"
"COws3sJU_Vc","https://www.youtube.com/watch?v=COws3sJU_Vc","O enigma elegante e sem for?a de FUN de Paolo Bacilieri","2021-05-11T17:19:14Z","https://i.ytimg.com/vi/COws3sJU_Vc/mqdefault.jpg","https://i.ytimg.com/vi/COws3sJU_Vc/default.jpg","https://i.ytimg.com/vi/COws3sJU_Vc/hqdefault.jpg"
"QgWiEyRuiiI","https://www.youtube.com/watch?v=QgWiEyRuiiI","Qual ? o problema de um SUPERMAN negro?","2021-05-09T19:31:17Z","https://i.ytimg.com/vi/QgWiEyRuiiI/mqdefault.jpg","https://i.ytimg.com/vi/QgWiEyRuiiI/default.jpg","https://i.ytimg.com/vi/QgWiEyRuiiI/hqdefault.jpg"
"dqqdI1l4D0s","https://www.youtube.com/watch?v=dqqdI1l4D0s","Bandido bom ? bandido...?  ESPETACULARE MENEGHETTI de Kash Fyre","2021-05-07T13:04:25Z","https://i.ytimg.com/vi/dqqdI1l4D0s/mqdefault.jpg","https://i.ytimg.com/vi/dqqdI1l4D0s/default.jpg","https://i.ytimg.com/vi/dqqdI1l4D0s/hqdefault.jpg"
"Eoh0wqVtR3s","https://www.youtube.com/watch?v=Eoh0wqVtR3s","5 DISTOPIAS marcantes dos quadrinhos mudos!","2021-05-05T14:00:07Z","https://i.ytimg.com/vi/Eoh0wqVtR3s/mqdefault.jpg","https://i.ytimg.com/vi/Eoh0wqVtR3s/default.jpg","https://i.ytimg.com/vi/Eoh0wqVtR3s/hqdefault.jpg"
"DG47XItWMeI","https://www.youtube.com/watch?v=DG47XItWMeI","""Esse gibi ? um cl?ssico!"" Por que N?O existe um c?none dos quadrinhos?","2021-05-02T19:11:33Z","https://i.ytimg.com/vi/DG47XItWMeI/mqdefault.jpg","https://i.ytimg.com/vi/DG47XItWMeI/default.jpg","https://i.ytimg.com/vi/DG47XItWMeI/hqdefault.jpg"
"jMLOX4tgEUw","https://www.youtube.com/watch?v=jMLOX4tgEUw","Conhe?a a HQ de amor A OBSOLESC?NCIA PROGRAMADA DE NOSSOS SENTIMENTOS","2021-04-29T14:00:31Z","https://i.ytimg.com/vi/jMLOX4tgEUw/mqdefault.jpg","https://i.ytimg.com/vi/jMLOX4tgEUw/default.jpg","https://i.ytimg.com/vi/jMLOX4tgEUw/hqdefault.jpg"
"fRzxtz270f0","https://www.youtube.com/watch?v=fRzxtz270f0","Os problemas de PATRULHA ESTELAR YAMATO de Leiji Matsumoto","2021-04-27T14:00:11Z","https://i.ytimg.com/vi/fRzxtz270f0/mqdefault.jpg","https://i.ytimg.com/vi/fRzxtz270f0/default.jpg","https://i.ytimg.com/vi/fRzxtz270f0/hqdefault.jpg"
"MdSevFNrprQ","https://www.youtube.com/watch?v=MdSevFNrprQ","MORTAL KOMBAT (2021): filme lixo pior que gibi ruim!","2021-04-25T19:14:10Z","https://i.ytimg.com/vi/MdSevFNrprQ/mqdefault.jpg","https://i.ytimg.com/vi/MdSevFNrprQ/default.jpg","https://i.ytimg.com/vi/MdSevFNrprQ/hqdefault.jpg"
"1UVpUYu45as","https://www.youtube.com/watch?v=1UVpUYu45as","Conhe?a o brilhante sci-fi OS ?LTIMOS DIAS DE UM IMORTAL!","2021-04-23T14:00:01Z","https://i.ytimg.com/vi/1UVpUYu45as/mqdefault.jpg","https://i.ytimg.com/vi/1UVpUYu45as/default.jpg","https://i.ytimg.com/vi/1UVpUYu45as/hqdefault.jpg"
"h2LQUFhf_QU","https://www.youtube.com/watch?v=h2LQUFhf_QU","A Hist?ria do Maior Colecionador de Quadrinhos do Mundo! WIMBLEDON GREEN de Seth","2021-04-21T14:00:31Z","https://i.ytimg.com/vi/h2LQUFhf_QU/mqdefault.jpg","https://i.ytimg.com/vi/h2LQUFhf_QU/default.jpg","https://i.ytimg.com/vi/h2LQUFhf_QU/hqdefault.jpg"
"bhAPzZ-K098","https://www.youtube.com/watch?v=bhAPzZ-K098","5 MITOS mais repetidos sobre as campanhas anti-quadrinhos","2021-04-18T15:38:39Z","https://i.ytimg.com/vi/bhAPzZ-K098/mqdefault.jpg","https://i.ytimg.com/vi/bhAPzZ-K098/default.jpg","https://i.ytimg.com/vi/bhAPzZ-K098/hqdefault.jpg"
